Date,Open,High,Low,Close,Adj Close,Volume
2014-07-17,23.757500,23.820000,23.142500,23.272499,20.937178,229192000
2014-07-18,23.405001,23.684999,23.254999,23.607500,21.238562,199952000
2014-07-21,23.747499,23.750000,23.430000,23.485001,21.128363,156316000
2014-07-22,23.670000,23.722500,23.530001,23.680000,21.303789,220788000
2014-07-23,23.855000,24.469999,23.792500,24.297501,21.859327,371672000
2014-07-24,24.260000,24.330000,24.105000,24.257500,21.823339,182916000
2014-07-25,24.212500,24.459999,24.160000,24.417500,21.967291,173876000
2014-07-28,24.455000,24.809999,24.387501,24.754999,22.270914,221272000
2014-07-29,24.832500,24.860001,24.562500,24.594999,22.126974,172572000
2014-07-30,24.610001,24.674999,24.417500,24.537500,22.075243,132040000
2014-07-31,24.290001,24.362499,23.832500,23.900000,21.501711,227372000
2014-08-01,23.725000,24.155001,23.702499,24.032499,21.620918,194044000
2014-08-04,24.092501,24.145000,23.792500,23.897499,21.499468,159832000
2014-08-05,23.840000,23.920000,23.590000,23.780001,21.393761,223732000
2014-08-06,23.687500,23.870001,23.677500,23.740000,21.357773,154232000
2014-08-07,23.732500,23.987499,23.525000,23.620001,21.355511,186844000
2014-08-08,23.565001,23.705000,23.320000,23.684999,21.414276,167460000
2014-08-11,23.817499,24.020000,23.709999,23.997499,21.696821,146340000
2014-08-12,24.010000,24.219999,23.902500,23.992500,21.692297,135180000
2014-08-13,24.037500,24.309999,24.010000,24.309999,21.979355,127664000
2014-08-14,24.332500,24.392500,24.200001,24.375000,22.038126,112464000
2014-08-15,24.475000,24.547501,24.215000,24.495001,22.146624,195804000
2014-08-18,24.622499,24.842501,24.495001,24.790001,22.413343,190288000
2014-08-19,24.852501,25.170000,24.830000,25.132500,22.723003,277596000
2014-08-20,25.110001,25.272499,24.987499,25.142500,22.732048,210796000
2014-08-21,25.142500,25.235001,25.027500,25.145000,22.734304,133912000
2014-08-22,25.072500,25.367500,25.047501,25.330000,22.901569,176736000
2014-08-25,25.447500,25.542500,25.320000,25.385000,22.951302,161080000
2014-08-26,25.355000,25.375000,25.215000,25.222500,22.804375,132608000
2014-08-27,25.254999,25.642500,25.174999,25.532499,23.084650,209476000
2014-08-28,25.397499,25.695000,25.389999,25.562500,23.111784,273840000
2014-08-29,25.715000,25.725000,25.549999,25.625000,23.168289,178380000
2014-09-02,25.764999,25.934999,25.680000,25.825001,23.349112,214256000
2014-09-03,25.775000,25.799999,24.645000,24.735001,22.363607,501684000
2014-09-04,24.712500,25.022499,24.447500,24.530001,22.178268,342872000
2014-09-05,24.700001,24.847500,24.577499,24.742500,22.370398,233828000
2014-09-08,24.825001,24.827499,24.512501,24.590000,22.232510,185426800
2014-09-09,24.770000,25.770000,24.035000,24.497499,22.148888,759385200
2014-09-10,24.502501,25.277500,24.440001,25.250000,22.829239,403478400
2014-09-11,25.102501,25.360001,24.905001,25.357500,22.926432,249412400
2014-09-12,25.302500,25.547501,25.270000,25.415001,22.978426,250504400
2014-09-15,25.702499,25.762501,25.360001,25.407499,22.971636,245266000
2014-09-16,24.950001,25.315001,24.722500,25.215000,22.797596,267632400
2014-09-17,25.317499,25.450001,25.147499,25.395000,22.960335,243706000
2014-09-18,25.482500,25.587500,25.389999,25.447500,23.007807,149197600
2014-09-19,25.572500,25.587500,25.125000,25.240000,22.820200,283609600
2014-09-22,25.450001,25.535000,25.145000,25.264999,22.842804,211153600
2014-09-23,25.150000,25.735001,25.135000,25.660000,23.199932,253608800
2014-09-24,25.540001,25.712500,25.299999,25.437500,22.998766,240687200
2014-09-25,25.127501,25.177500,24.430000,24.467501,22.121767,400368000
2014-09-26,24.632500,25.187500,24.600000,25.187500,22.772730,249482000
2014-09-29,24.662500,25.110001,24.657499,25.027500,22.628071,199065200
2014-09-30,25.202499,25.385000,25.132500,25.187500,22.772730,221056400
2014-10-01,25.147499,25.172501,24.674999,24.795000,22.417862,205965200
2014-10-02,24.817499,25.055000,24.510000,24.975000,22.580605,191031200
2014-10-03,24.860001,25.052500,24.760000,24.905001,22.517311,173878400
2014-10-06,24.987499,25.162500,24.855000,24.905001,22.517311,148204800
2014-10-07,24.857500,25.030001,24.682501,24.687500,22.320663,168376800
2014-10-08,24.690001,25.277500,24.577499,25.200001,22.784031,229618800
2014-10-09,25.385000,25.594999,25.152500,25.254999,22.833757,309506000
2014-10-10,25.172501,25.507500,25.075001,25.182501,22.768208,265326400
2014-10-13,25.332500,25.445000,24.952499,24.952499,22.560261,214333600
2014-10-14,25.097500,25.129999,24.642500,24.687500,22.320663,254754400
2014-10-15,24.492500,24.787500,23.795000,24.385000,22.047163,403734400
2014-10-16,23.887501,24.430000,23.852501,24.065001,21.757851,288618000
2014-10-17,24.375000,24.750000,24.202499,24.417500,22.076557,272718800
2014-10-20,24.580000,24.990000,24.555000,24.940001,22.548958,310069200
2014-10-21,25.754999,25.754999,25.317499,25.617500,23.161505,378495600
2014-10-22,25.709999,26.027500,25.650000,25.747499,23.279045,273052400
2014-10-23,26.020000,26.262501,25.907499,26.207500,23.694935,284298800
2014-10-24,26.295000,26.372499,26.132500,26.305000,23.783096,188215600
2014-10-27,26.212500,26.370001,26.174999,26.277500,23.758228,136750800
2014-10-28,26.350000,26.684999,26.337500,26.684999,24.126661,192243600
2014-10-29,26.662500,26.842501,26.590000,26.834999,24.262280,210751600
2014-10-30,26.740000,26.837500,26.475000,26.745001,24.180908,162619200
2014-10-31,27.002501,27.010000,26.802500,27.000000,24.411461,178557200
2014-11-03,27.055000,27.575001,27.002501,27.350000,24.727909,209130400
2014-11-04,27.340000,27.372499,26.930000,27.150000,24.547081,166297600
2014-11-05,27.275000,27.325001,27.032499,27.215000,24.605852,149743600
2014-11-06,27.150000,27.197500,26.950001,27.174999,24.676222,139874000
2014-11-07,27.187500,27.330000,27.137501,27.252501,24.746599,134766000
2014-11-10,27.254999,27.332500,27.167500,27.207500,24.705734,108782000
2014-11-11,27.174999,27.437500,27.100000,27.424999,24.903233,109769200
2014-11-12,27.344999,27.857500,27.342501,27.812500,25.255110,187769600
2014-11-13,27.950001,28.362499,27.900000,28.205000,25.611517,238091600
2014-11-14,28.287500,28.547501,27.802500,28.545000,25.920250,176254400
2014-11-17,28.567499,29.320000,28.325001,28.497499,25.877115,186986800
2014-11-18,28.485001,28.922501,28.472500,28.867500,26.213097,176896000
2014-11-19,28.860001,28.934999,28.450001,28.667500,26.031487,167476800
2014-11-20,28.727501,29.215000,28.712500,29.077499,26.403788,173582000
2014-11-21,29.377501,29.392500,29.007500,29.117500,26.440109,228717200
2014-11-24,29.212500,29.692499,29.155001,29.657499,26.930452,189803200
2014-11-25,29.767500,29.937500,29.362499,29.400000,26.696634,275361600
2014-11-26,29.485001,29.775000,29.457500,29.750000,27.014446,163073200
2014-11-28,29.817499,29.850000,29.512501,29.732500,26.998556,99257600
2014-12-01,29.702499,29.812500,27.817499,28.767500,26.122288,335256000
2014-12-02,28.375000,28.937500,28.187500,28.657499,26.022408,237395600
2014-12-03,28.937500,29.087500,28.777500,28.982500,26.317518,172253600
2014-12-04,28.942499,29.299999,28.822500,28.872499,26.217640,168178000
2014-12-05,28.997499,29.020000,28.660000,28.750000,26.106400,153275600
2014-12-08,28.525000,28.662500,27.905001,28.100000,25.516169,230659600
2014-12-09,27.547501,28.575001,27.337500,28.530001,25.906631,240832000
2014-12-10,28.602501,28.712500,27.885000,27.987499,25.414015,178261200
2014-12-11,28.065001,28.450001,27.834999,27.905001,25.339096,165606800
2014-12-12,27.615000,27.967501,27.395000,27.432501,24.910049,224112400
2014-12-15,27.674999,27.900000,26.587500,27.057501,24.569529,268872400
2014-12-16,26.592501,27.540001,26.565001,26.687500,24.233551,243162800
2014-12-17,26.780001,27.459999,26.705000,27.352501,24.837404,213647200
2014-12-18,27.967501,28.162500,27.665001,28.162500,25.572922,236024800
2014-12-19,28.065001,28.309999,27.915001,27.945000,25.375418,353719200
2014-12-22,28.040001,28.372499,27.992500,28.235001,25.638754,180670000
2014-12-23,28.307501,28.332500,28.115000,28.135000,25.547955,104113600
2014-12-24,28.145000,28.177500,28.002501,28.002501,25.427635,57918400
2014-12-26,28.025000,28.629999,28.002501,28.497499,25.877115,134884000
2014-12-29,28.447500,28.692499,28.424999,28.477501,25.858952,110395600
2014-12-30,28.410000,28.480000,28.027500,28.129999,25.543413,119526000
2014-12-31,28.205000,28.282499,27.552500,27.594999,25.057606,165613600
2015-01-02,27.847500,27.860001,26.837500,27.332500,24.819241,212818400
2015-01-05,27.072500,27.162500,26.352501,26.562500,24.120045,257142000
2015-01-06,26.635000,26.857500,26.157499,26.565001,24.122320,263188400
2015-01-07,26.799999,27.049999,26.674999,26.937500,24.460564,160423600
2015-01-08,27.307501,28.037500,27.174999,27.972500,25.400398,237458000
2015-01-09,28.167500,28.312500,27.552500,28.002501,25.427635,214798000
2015-01-12,28.150000,28.157499,27.200001,27.312500,24.801083,198603200
2015-01-13,27.857500,28.200001,27.227501,27.555000,25.021282,268367600
2015-01-14,27.260000,27.622499,27.125000,27.450001,24.925943,195826400
2015-01-15,27.500000,27.514999,26.665001,26.705000,24.249435,240056000
2015-01-16,26.757500,26.895000,26.299999,26.497499,24.061016,314053200
2015-01-20,26.959999,27.242500,26.625000,27.180000,24.680767,199599600
2015-01-21,27.237499,27.764999,27.067499,27.387501,24.869184,194303600
2015-01-22,27.565001,28.117500,27.430000,28.100000,25.516169,215185600
2015-01-23,28.075001,28.437500,27.882500,28.245001,25.647839,185859200
2015-01-26,28.434999,28.590000,28.200001,28.275000,25.675077,222460000
2015-01-27,28.105000,28.120001,27.257500,27.285000,24.776114,382274800
2015-01-28,29.407499,29.530001,28.827499,28.827499,26.176777,585908400
2015-01-29,29.080000,29.797501,28.889999,29.725000,26.991747,337745600
2015-01-30,29.600000,30.000000,29.212500,29.290001,26.596750,334982000
2015-02-02,29.512501,29.792500,29.020000,29.657499,26.930452,250956400
2015-02-03,29.625000,29.772499,29.402500,29.662500,26.934996,207662800
2015-02-04,29.625000,30.127501,29.577499,29.889999,27.141579,280598800
2015-02-05,30.004999,30.057501,29.812500,29.985001,27.335304,168984800
2015-02-06,30.004999,30.062500,29.612499,29.732500,27.105112,174826400
2015-02-09,29.637501,29.959999,29.607500,29.930000,27.285160,155559200
2015-02-10,30.042500,30.537500,30.040001,30.504999,27.809347,248034000
2015-02-11,30.692499,31.230000,30.625000,31.219999,28.461166,294247200
2015-02-12,31.514999,31.870001,31.392500,31.615000,28.821255,297898000
2015-02-13,31.820000,31.820000,31.412500,31.770000,28.962564,217088800
2015-02-17,31.872499,32.220001,31.730000,31.957500,29.133495,252609600
2015-02-18,31.907499,32.195000,31.862499,32.180000,29.336334,179566800
2015-02-19,32.119999,32.257500,32.082500,32.112499,29.274794,149449600
2015-02-20,32.154999,32.375000,32.012501,32.375000,29.514103,195793600
2015-02-23,32.505001,33.250000,32.415001,33.250000,30.311783,283896400
2015-02-24,33.235001,33.400002,32.792500,33.042500,30.122614,276912400
2015-02-25,32.889999,32.900002,32.037498,32.197498,29.352283,298846800
2015-02-26,32.197498,32.717499,31.652500,32.605000,29.723780,365150000
2015-02-27,32.500000,32.642502,32.060001,32.115002,29.277081,248059200
2015-03-02,32.312500,32.570000,32.075001,32.272499,29.420658,192386800
2015-03-03,32.240002,32.380001,32.022499,32.340000,29.482199,151265200
2015-03-04,32.275002,32.389999,32.080002,32.134998,29.295307,126665200
2015-03-05,32.145000,32.187500,31.440001,31.602501,28.809868,226068400
2015-03-06,32.099998,32.342499,31.565001,31.650000,28.853170,291368400
2015-03-09,31.990000,32.392502,31.264999,31.785000,28.976242,354114000
2015-03-10,31.602501,31.805000,30.950001,31.127501,28.376841,275426400
2015-03-11,31.187500,31.192499,30.527500,30.559999,27.859491,275756000
2015-03-12,30.577499,31.225000,30.407499,31.112499,28.363159,193450800
2015-03-13,31.100000,31.350000,30.645000,30.897499,28.167162,207309200
2015-03-16,30.969999,31.237499,30.717501,31.237499,28.477116,143497200
2015-03-17,31.475000,31.830000,31.412500,31.760000,28.953447,204092400
2015-03-18,31.750000,32.290001,31.592501,32.117500,29.279362,261083600
2015-03-19,32.187500,32.312500,31.850000,31.875000,29.058285,183238000
2015-03-20,32.062500,32.099998,31.290001,31.475000,28.693634,274780400
2015-03-23,31.780001,31.962500,31.629999,31.802500,28.992193,150838800
2015-03-24,31.807501,32.009998,31.639999,31.672501,28.873680,131369200
2015-03-25,31.635000,31.705000,30.844999,30.844999,28.119303,206620800
2015-03-26,30.690001,31.219999,30.650000,31.059999,28.315313,190291600
2015-03-27,31.142500,31.174999,30.727501,30.812500,28.089678,158184800
2015-03-30,31.012501,31.600000,31.000000,31.592501,28.800749,188398800
2015-03-31,31.522499,31.622499,31.090000,31.107500,28.358606,168362400
2015-04-01,31.205000,31.280001,30.775000,31.062500,28.317581,162485600
2015-04-02,31.257500,31.389999,31.047501,31.330000,28.561445,128880400
2015-04-06,31.117500,31.877501,31.082500,31.837500,29.024101,148776000
2015-04-07,31.910000,32.029999,31.495001,31.502501,28.718702,140049200
2015-04-08,31.462500,31.600000,31.242500,31.400000,28.625265,149316800
2015-04-09,31.462500,31.645000,31.165001,31.639999,28.844051,129936000
2015-04-10,31.487499,31.802500,31.315001,31.775000,28.967117,160752000
2015-04-13,32.092499,32.142502,31.652500,31.712500,28.910143,145460400
2015-04-14,31.750000,31.822500,31.477501,31.575001,28.784796,102098400
2015-04-15,31.602501,31.782499,31.502501,31.695000,28.894184,115881600
2015-04-16,31.570000,31.775000,31.527500,31.542500,28.755165,113476000
2015-04-17,31.387501,31.535000,31.115000,31.187500,28.431536,207828000
2015-04-20,31.392500,32.029999,31.292500,31.900000,29.081076,188217200
2015-04-21,32.025002,32.049999,31.667500,31.727501,28.923824,129740400
2015-04-22,31.747499,32.217499,31.580000,32.154999,29.313540,150618000
2015-04-23,32.075001,32.605000,32.035000,32.417500,29.552843,183083600
2015-04-24,32.622501,32.657501,32.307499,32.570000,29.691864,178103600
2015-04-27,33.077499,33.282501,32.787498,33.162498,30.232006,387816800
2015-04-28,33.615002,33.634998,32.392502,32.639999,29.755684,475696000
2015-04-29,32.540001,32.897499,32.075001,32.160000,29.318098,253544400
2015-04-30,32.160000,32.160000,31.145000,31.287500,28.522703,332781600
2015-05-01,31.525000,32.532501,31.325001,32.237499,29.388752,234050400
2015-05-04,32.375000,32.642502,32.064999,32.174999,29.331770,203953200
2015-05-05,32.037498,32.112499,31.445000,31.450001,28.670845,197085600
2015-05-06,31.639999,31.687500,30.840000,31.252501,28.490789,288564000
2015-05-07,31.192499,31.520000,31.004999,31.315001,28.667021,175763600
2015-05-08,31.670000,31.905001,31.527500,31.905001,29.207123,222201600
2015-05-11,31.847500,31.889999,31.407499,31.580000,28.909609,168143200
2015-05-12,31.400000,31.719999,31.205000,31.467501,28.806618,192640000
2015-05-13,31.537500,31.797501,31.467501,31.502501,28.838661,138776800
2015-05-14,31.852501,32.237499,31.790001,32.237499,29.511515,180814000
2015-05-15,32.267502,32.372501,32.052502,32.192501,29.470316,152832000
2015-05-18,32.095001,32.680000,32.090000,32.547501,29.795296,203531600
2015-05-19,32.672501,32.720001,32.410000,32.517502,29.767832,178532800
2015-05-20,32.500000,32.744999,32.334999,32.514999,29.765543,145819600
2015-05-21,32.517502,32.907501,32.457500,32.847500,30.069931,158921600
2015-05-22,32.900002,33.242500,32.849998,33.134998,30.333115,182384000
2015-05-26,33.150002,33.227501,32.279999,32.404999,29.664848,282790400
2015-05-27,32.584999,33.064999,32.512501,33.009998,30.218685,183332800
2015-05-28,32.965000,32.987499,32.775002,32.945000,30.159180,122933200
2015-05-29,32.807499,32.862499,32.474998,32.570000,29.815893,203538000
2015-06-01,32.570000,32.847500,32.512501,32.634998,29.875401,128451200
2015-06-02,32.465000,32.665001,32.330002,32.490002,29.742664,134670400
2015-06-03,32.665001,32.735001,32.474998,32.529999,29.779270,123934000
2015-06-04,32.395000,32.645000,32.227501,32.340000,29.605347,153800400
2015-06-05,32.375000,32.422501,32.090000,32.162498,29.442848,142507200
2015-06-08,32.224998,32.302502,31.707500,31.950001,29.248320,210699200
2015-06-09,31.674999,32.020000,31.405001,31.855000,29.161358,224301600
2015-06-10,31.980000,32.334999,31.962500,32.220001,29.495487,156349200
2015-06-11,32.294998,32.544998,32.119999,32.147499,29.429115,141563600
2015-06-12,32.047501,32.082500,31.777500,31.792500,29.104137,147544800
2015-06-15,31.525000,31.809999,31.427500,31.730000,29.046923,175955600
2015-06-16,31.757500,31.962500,31.592501,31.900000,29.202547,125976400
2015-06-17,31.930000,31.969999,31.684999,31.825001,29.133894,131672400
2015-06-18,31.807501,32.077499,31.805000,31.969999,29.266630,141628800
2015-06-19,31.927500,31.955000,31.600000,31.650000,28.973688,218867600
2015-06-22,31.872499,32.014999,31.770000,31.902500,29.204836,136157200
2015-06-23,31.870001,31.902500,31.719999,31.757500,29.072098,121075600
2015-06-24,31.802500,32.450001,31.780001,32.027500,29.319269,221123600
2015-06-25,32.215000,32.299999,31.875000,31.875000,29.179665,127752400
2015-06-26,31.917500,31.997499,31.627501,31.687500,29.008015,176267200
2015-06-29,31.365000,31.617500,31.120001,31.132500,28.499947,196645600
2015-06-30,31.392500,31.530001,31.215000,31.357500,28.705923,177482800
2015-07-01,31.725000,31.735001,31.497499,31.650000,28.973688,120955200
2015-07-02,31.607500,31.672501,31.442499,31.610001,28.937071,108844000
2015-07-06,31.235001,31.557501,31.212500,31.500000,28.836372,112241600
2015-07-07,31.472500,31.537500,30.942499,31.422501,28.765427,187787200
2015-07-08,31.120001,31.160000,30.635000,30.642500,28.051380,243046400
2015-07-09,30.962500,31.014999,29.805000,30.017500,27.479229,314380000
2015-07-10,30.485001,30.962500,30.302500,30.820000,28.213871,245418000
2015-07-13,31.257500,31.440001,31.080000,31.415001,28.758560,165762000
2015-07-14,31.510000,31.592501,31.260000,31.402500,28.747114,127072400
2015-07-15,31.430000,31.787500,31.395000,31.705000,29.024040,134596800
2015-07-16,31.934999,32.142502,31.837500,32.127499,29.410812,144889600
2015-07-17,32.270000,32.404999,32.077499,32.404999,29.664848,184658800
2015-07-20,32.742500,33.242500,32.674999,33.017502,30.225552,235600800
2015-07-21,33.212502,33.230000,32.580002,32.687500,29.923454,307025600
2015-07-22,30.497499,31.375000,30.497499,31.305000,28.657864,461802400
2015-07-23,31.549999,31.772499,31.264999,31.290001,28.644133,203998000
2015-07-24,31.330000,31.434999,30.975000,31.125000,28.493084,168649200
2015-07-27,30.772499,30.902500,30.530001,30.692499,28.097153,177822000
2015-07-28,30.844999,30.977501,30.637501,30.844999,28.236759,134472400
2015-07-29,30.787500,30.875000,30.567499,30.747499,28.147497,148046800
2015-07-30,30.580000,30.642500,30.427500,30.592501,28.005613,134513200
2015-07-31,30.650000,30.660000,30.227501,30.325001,27.760731,171540000
2015-08-03,30.375000,30.642500,29.379999,29.610001,27.106190,279904000
2015-08-04,29.355000,29.424999,28.312500,28.660000,26.236521,496554400
2015-08-05,28.237499,29.360001,28.025000,28.850000,26.410452,397250400
2015-08-06,28.992500,29.125000,28.530001,28.782499,26.467930,211612000
2015-08-07,28.645000,29.062500,28.625000,28.879999,26.557587,154681600
2015-08-10,29.132500,29.997499,29.132500,29.930000,27.523155,219806400
2015-08-11,29.452499,29.545000,28.332500,28.372499,26.090899,388331200
2015-08-12,28.132500,28.855000,27.407499,28.809999,26.493216,404870000
2015-08-13,29.010000,29.100000,28.635000,28.787500,26.472527,194143200
2015-08-14,28.580000,29.077499,28.502501,28.990000,26.658741,171718000
2015-08-17,29.010000,29.412500,28.875000,29.290001,26.934620,163538800
2015-08-18,29.107500,29.360001,29.002501,29.125000,26.782885,138242800
2015-08-19,29.025000,29.129999,28.670000,28.752501,26.440342,193146000
2015-08-20,28.520000,28.587500,27.907499,28.162500,25.897789,274006400
2015-08-21,27.607500,27.975000,26.412500,26.440001,24.313801,513102000
2015-08-24,23.717501,27.200001,23.000000,25.780001,23.706881,648825200
2015-08-25,27.777500,27.777500,25.875000,25.934999,23.849411,414406400
2015-08-26,26.772499,27.472500,26.262501,27.422501,25.217297,387098400
2015-08-27,28.057501,28.309999,27.504999,28.230000,25.959856,338464400
2015-08-28,28.042500,28.327499,27.885000,28.322500,26.044920,212657600
2015-08-31,28.007500,28.632500,28.000000,28.190001,25.923075,224917200
2015-09-01,27.537500,27.969999,26.840000,26.930000,24.764400,307383600
2015-09-02,27.557501,28.084999,27.282499,28.084999,25.826521,247555200
2015-09-03,28.122499,28.195000,27.510000,27.592501,25.373627,212935600
2015-09-04,27.242500,27.612499,27.127501,27.317499,25.120739,199985200
2015-09-08,27.937500,28.139999,27.580000,28.077499,25.819624,219374400
2015-09-09,28.440001,28.504999,27.442499,27.537500,25.323050,340043200
2015-09-10,27.567499,28.320000,27.475000,28.142500,25.879396,251571200
2015-09-11,27.947500,28.552500,27.940001,28.552500,26.256424,199662000
2015-09-14,29.145000,29.222500,28.715000,28.827499,26.509310,233453600
2015-09-15,28.982500,29.132500,28.605000,29.070000,26.732306,173364800
2015-09-16,29.062500,29.135000,28.860001,29.102501,26.762197,148694000
2015-09-17,28.915001,29.122499,28.430000,28.480000,26.189754,256450400
2015-09-18,28.052500,28.575001,27.967501,28.362499,26.081705,297141200
2015-09-21,28.417500,28.842501,28.415001,28.802500,26.486322,200888000
2015-09-22,28.344999,28.545000,28.129999,28.350000,26.070213,201384800
2015-09-23,28.407499,28.680000,28.325001,28.580000,26.281713,143026800
2015-09-24,28.312500,28.875000,28.092501,28.750000,26.438042,200878000
2015-09-25,29.110001,29.172501,28.504999,28.677500,26.371370,224607600
2015-09-28,28.462500,28.642500,28.110001,28.110001,25.849510,208436000
2015-09-29,28.207500,28.377501,26.965000,27.264999,25.072458,293461600
2015-09-30,27.542500,27.885000,27.182501,27.575001,25.357531,265892000
2015-10-01,27.267500,27.405001,26.827499,27.395000,25.192007,255716400
2015-10-02,27.002501,27.752501,26.887501,27.594999,25.375925,232079200
2015-10-05,27.469999,27.842501,27.267500,27.695000,25.467878,208258800
2015-10-06,27.657499,27.934999,27.442499,27.827499,25.589725,192787200
2015-10-07,27.934999,27.942499,27.352501,27.695000,25.467878,187062400
2015-10-08,27.547501,27.547501,27.052500,27.375000,25.173615,247918400
2015-10-09,27.500000,28.070000,27.372499,28.030001,25.775946,211064400
2015-10-12,28.182501,28.187500,27.860001,27.900000,25.656389,121868800
2015-10-13,27.705000,28.112499,27.670000,27.947500,25.700075,132197200
2015-10-14,27.822500,27.879999,27.389999,27.552500,25.336842,177849600
2015-10-15,27.732500,28.025000,27.622499,27.965000,25.716167,150694000
2015-10-16,27.945000,28.000000,27.632500,27.760000,25.527657,156930400
2015-10-19,27.700001,27.937500,27.527500,27.932501,25.686283,119036800
2015-10-20,27.834999,28.542500,27.705000,28.442499,26.155268,195871200
2015-10-21,28.500000,28.895000,28.424999,28.440001,26.152971,167180800
2015-10-22,28.582500,28.875000,28.525000,28.875000,26.552994,166616400
2015-10-23,29.174999,29.807501,29.082500,29.770000,27.376019,237467600
2015-10-26,29.520000,29.532499,28.730000,28.820000,26.502415,265335200
2015-10-27,28.850000,29.135000,28.497499,28.637501,26.334593,279537600
2015-10-28,29.232500,29.825001,29.014999,29.817499,27.419695,342205600
2015-10-29,29.674999,30.172501,29.567499,30.132500,27.709364,204909200
2015-10-30,30.247499,30.305000,29.862499,29.875000,27.472578,197461200
2015-11-02,30.200001,30.340000,29.902500,30.295000,27.858801,128813200
2015-11-03,30.197500,30.872499,30.174999,30.642500,28.178352,182076000
2015-11-04,30.782499,30.955000,30.405001,30.500000,28.047316,179544400
2015-11-05,30.462500,30.672501,30.045000,30.230000,27.918022,158210800
2015-11-06,30.277500,30.452499,30.155001,30.264999,27.950344,132169200
2015-11-09,30.240000,30.452499,30.012501,30.142500,27.837212,135485600
2015-11-10,29.225000,29.517500,29.014999,29.192499,26.959873,236511600
2015-11-11,29.092501,29.355000,28.802500,29.027500,26.807489,180872000
2015-11-12,29.065001,29.205000,28.912500,28.930000,26.717445,130102400
2015-11-13,28.799999,28.892500,28.067499,28.084999,25.937069,183249600
2015-11-16,27.844999,28.559999,27.750000,28.545000,26.361889,152426800
2015-11-17,28.730000,28.762501,28.330000,28.422501,26.248762,110467600
2015-11-18,28.940001,29.372499,28.875000,29.322500,27.079929,186698800
2015-11-19,29.410000,29.937500,29.190001,29.695000,27.423937,173183200
2015-11-20,29.799999,29.980000,29.712500,29.825001,27.543995,137148400
2015-11-23,29.817499,29.932501,29.334999,29.437500,27.186131,129930000
2015-11-24,29.332500,29.837500,29.280001,29.719999,27.447025,171212800
2015-11-25,29.802500,29.807501,29.480000,29.507500,27.250780,85553200
2015-11-27,29.572500,29.602501,29.400000,29.452499,27.199986,52185600
2015-11-30,29.497499,29.852501,29.437500,29.575001,27.313120,156721200
2015-12-01,29.687500,29.702499,29.215000,29.334999,27.091473,139409600
2015-12-02,29.334999,29.527500,29.020000,29.070000,26.846737,133546400
2015-12-03,29.137501,29.197500,28.555000,28.799999,26.597389,166278000
2015-12-04,28.822500,29.812500,28.777500,29.757500,27.481659,231108000
2015-12-07,29.745001,29.965000,29.452499,29.570000,27.308498,128336800
2015-12-08,29.379999,29.650000,29.215000,29.557501,27.296955,137238000
2015-12-09,29.410000,29.422501,28.770000,28.905001,26.694361,185445600
2015-12-10,29.010000,29.235001,28.877501,29.042500,26.821341,116850800
2015-12-11,28.797501,28.847500,28.212500,28.295000,26.131012,187544800
2015-12-14,28.045000,28.170000,27.447500,28.120001,25.969395,257274800
2015-12-15,27.985001,28.200001,27.587500,27.622499,25.509937,213292400
2015-12-16,27.767500,27.997499,27.200001,27.834999,25.706190,224954000
2015-12-17,28.004999,28.062500,27.245001,27.245001,25.161316,179091200
2015-12-18,27.227501,27.379999,26.452499,26.507500,24.480221,385813200
2015-12-21,26.820000,26.842501,26.392500,26.832500,24.780359,190362400
2015-12-22,26.850000,26.930000,26.612499,26.807501,24.757271,131157600
2015-12-23,26.817499,27.212500,26.799999,27.152500,25.075888,130629600
2015-12-24,27.250000,27.250000,26.987499,27.007500,24.941978,54281600
2015-12-28,26.897499,26.922501,26.545000,26.705000,24.662609,106816800
2015-12-29,26.740000,27.357500,26.715000,27.184999,25.105902,123724800
2015-12-30,27.145000,27.174999,26.795000,26.830000,24.778051,100855200
2015-12-31,26.752501,26.757500,26.205000,26.315001,24.302439,163649200
2016-01-04,25.652500,26.342501,25.500000,26.337500,24.323219,270597600
2016-01-05,26.437500,26.462500,25.602501,25.677500,23.713696,223164000
2016-01-06,25.139999,25.592501,24.967501,25.174999,23.249626,273829600
2016-01-07,24.670000,25.032499,24.107500,24.112499,22.268383,324377600
2016-01-08,24.637501,24.777500,24.190001,24.240000,22.386133,283192000
2016-01-11,24.742500,24.764999,24.334999,24.632500,22.748621,198957600
2016-01-12,25.137501,25.172501,24.709999,24.990000,23.078775,196616800
2016-01-13,25.080000,25.297501,24.325001,24.347500,22.485413,249758400
2016-01-14,24.490000,25.120001,23.934999,24.879999,22.977186,252680400
2016-01-15,24.049999,24.427500,23.840000,24.282499,22.425385,319335600
2016-01-19,24.602501,24.662500,23.875000,24.165001,22.316872,212350800
2016-01-20,23.775000,24.547501,23.355000,24.197500,22.346884,289337600
2016-01-21,24.264999,24.469999,23.735001,24.075001,22.233753,208646000
2016-01-22,24.657499,25.365000,24.592501,25.355000,23.415861,263202000
2016-01-25,25.379999,25.382500,24.802500,24.860001,22.958717,207178000
2016-01-26,24.982500,25.219999,24.517500,24.997499,23.085699,300308000
2016-01-27,24.010000,24.157499,23.334999,23.355000,21.568815,533478800
2016-01-28,23.447500,23.629999,23.097500,23.522499,21.723509,222715200
2016-01-29,23.697500,24.334999,23.587500,24.334999,22.473866,257666000
